SIMULATION,6.1.0.0.0,Sensitivity: 1,Landscape seed: -1158562568,Starting Location[1.1.0.0.0.1.0.1.0.1.0.0.1.1.1],K Value:6
GENERATION,260
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.024215737457081433,0.024215737457081433,0.024215737457081433,0.024215737457081433,0.024215737457081433,0.024215737457081433,0.025595814133312227,0.025595814133312227,0.025595814133312227,0.025595814133312227,0.025595814133312227,0.02649008552504182,0.02649008552504182,0.02649008552504182,0.02649008552504182,0.02649008552504182,0.033707669794610935,0.033707669794610935,0.033707669794610935,0.04054562522974299,0.04054562522974299,0.04129470840648091,0.04129470840648091,0.04789471230051239,0.04789471230051239,0.05477359306407241,0.05477359306407241,0.05477359306407241,0.05477359306407241,0.05477359306407241,0.05477359306407241,0.05477359306407241,0.0827502296583838,0.0827502296583838,0.0827502296583838,0.0827502296583838,0.0827502296583838,0.11291733023022682,0.11291733023022682,0.11291733023022682,0.11291733023022682,0.11291733023022682,0.11291733023022682,0.11291733023022682,0.20501823259760252,0.20501823259760252,0.21216849189710513,0.21216849189710513,0.21216849189710513,0.25608402544913444,0.25608402544913444,0.26248166209945795,0.26248166209945795,0.26248166209945795,0.26248166209945795,0.30061489612577535,0.30061489612577535,0.30061489612577535,0.3068581760073413,0.3068581760073413,0.3068581760073413,0.3068581760073413,0.3068581760073413,0.3068581760073413,0.35096670297007393,0.35096670297007393,0.35096670297007393,0.35096670297007393,0.39812874650970825,0.39812874650970825,0.39812874650970825,0.39812874650970825,0.39812874650970825,0.39812874650970825,0.43921405928406676,0.43921405928406676,0.43922475784385534,0.43922475784385534,0.43922475784385534,0.43922475784385534,0.43922475784385534,0.43922475784385534,0.46635696801350013,0.46635696801350013,0.46635696801350013,0.4814532075036311,0.4814532075036311,0.4850473106724818,0.4850473106724818,0.4850473106724818,0.4850473106724818,0.5125219178076219,0.5125219178076219,0.5125219178076219,0.5125219178076219,0.5125219178076219,0.5215763323373925,0.5215763323373925,0.5215763323373925,0.5215763323373925,0.5215763323373925,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5491004225559163,0.5996610281952335,0.5996610281952335,0.5996610281952335,0.5996610281952335,0.6121765862446743,0.6121765862446743,0.6121765862446743,0.6121765862446743,0.6121765862446743,0.6121765862446743,0.6121765862446743,0.6183662262284302,0.0893457926976166,0.0893457926976166,0.1637141485717909,0.1637141485717909,0.1637141485717909,0.1637141485717909,0.1637141485717909,0.1637141485717909,0.1637141485717909,0.33991609996898275,0.33991609996898275,0.33991609996898275,0.33991609996898275,0.33991609996898275,0.33991609996898275,0.400813755873997,0.400813755873997,0.41058680046681495,0.41058680046681495,0.41058680046681495,0.41058680046681495,0.41058680046681495,0.41058680046681495,0.4826134403174818,0.4826134403174818,0.4826134403174818,0.4826134403174818,0.4826134403174818,0.4999572281593363,0.4999572281593363,0.4999572281593363,0.4999572281593363,0.4999572281593363,0.4999572281593363,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.5406948076954201,0.6024520527447081,0.6024520527447081,0.6024520527447081,0.6024520527447081,0.6024520527447081,0.6024520527447081,0.6024520527447081,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6128259599507091,0.6176845489768592,0.6176845489768592,0.6176845489768592,0.6176845489768592,0.6274762256507987,0.6274762256507987,0.6274762256507987,0.6274762256507987,0.6274762256507987,0.6274762256507987,0.6274762256507987,0.6274762256507987,0.6327448683277991
GENERATION,270
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.024165415992020184,0.024165415992020184,0.024165415992020184,0.024165415992020184,0.024165415992020184,0.024165415992020184,0.025847421458618455,0.025847421458618455,0.025847421458618455,0.025847421458618455,0.025847421458618455,0.026853725623069206,0.026853725623069206,0.026853725623069206,0.026853725623069206,0.026853725623069206,0.028020671043668822,0.028020671043668822,0.028020671043668822,0.03479950425699838,0.03479950425699838,0.04488964995700918,0.04488964995700918,0.051445800190516665,0.051445800190516665,0.05206332238568257,0.05206332238568257,0.05206332238568257,0.05206332238568257,0.05206332238568257,0.05206332238568257,0.05206332238568257,0.0911059701039166,0.0911059701039166,0.0911059701039166,0.0911059701039166,0.0911059701039166,0.11524045048744362,0.11524045048744362,0.11524045048744362,0.11524045048744362,0.11524045048744362,0.11524045048744362,0.11524045048744362,0.15748141306365754,0.15748141306365754,0.16410303511695837,0.16410303511695837,0.16410303511695837,0.19882652936841122,0.19882652936841122,0.20158620918935996,0.20158620918935996,0.20158620918935996,0.20158620918935996,0.24408750228050125,0.24408750228050125,0.24408750228050125,0.24694474960060903,0.24694474960060903,0.24694474960060903,0.24694474960060903,0.24694474960060903,0.24694474960060903,0.3188717460426972,0.3188717460426972,0.3188717460426972,0.3188717460426972,0.3605938142405554,0.3605938142405554,0.3605938142405554,0.3605938142405554,0.3605938142405554,0.3605938142405554,0.4145366488227413,0.4145366488227413,0.42538329678689246,0.42538329678689246,0.42538329678689246,0.42538329678689246,0.42538329678689246,0.42538329678689246,0.49132719508441136,0.49132719508441136,0.49132719508441136,0.5038385963194257,0.5038385963194257,0.5038385963194257,0.5038385963194257,0.5038385963194257,0.5038385963194257,0.5342257103797845,0.5342257103797845,0.5342257103797845,0.5342257103797845,0.5342257103797845,0.5652235404808145,0.5652235404808145,0.5652235404808145,0.5652235404808145,0.5652235404808145,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.5821898668816943,0.6294294794685189,0.6294294794685189,0.6294294794685189,0.6294294794685189,0.6382427422309863,0.6382427422309863,0.6408770635694865,0.6408770635694865,0.6408770635694865,0.6408770635694865,0.6408770635694865,0.6408770635694865,0.08874954421378205,0.08874954421378205,0.12074781227230877,0.12074781227230877,0.12074781227230877,0.12074781227230877,0.12074781227230877,0.12074781227230877,0.12074781227230877,0.33259912999754015,0.33259912999754015,0.33259912999754015,0.33259912999754015,0.33259912999754015,0.33259912999754015,0.4206532779770059,0.4206532779770059,0.4285562419925064,0.4285562419925064,0.4285562419925064,0.4285562419925064,0.4285562419925064,0.4285562419925064,0.46358130754782684,0.46358130754782684,0.4696006219881167,0.4696006219881167,0.4696006219881167,0.48266249043042814,0.48266249043042814,0.48266249043042814,0.48266249043042814,0.48266249043042814,0.48266249043042814,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5414983344509233,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5785193626434961,0.5840346808233471,0.5840346808233471,0.5840346808233471,0.5840346808233471,0.5840346808233471,0.5888932698494972,0.5888932698494972,0.5888932698494972,0.5888932698494972,0.5915275911879974,0.5915275911879974,0.5915275911879974,0.5915275911879974,0.5915275911879974,0.5915275911879974,0.5915275911879974,0.5915275911879974,0.6013006357808154
GENERATION,280
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.024014451596836434,0.024014451596836434,0.024014451596836434,0.024014451596836434,0.024014451596836434,0.024014451596836434,0.025476945417494134,0.025476945417494134,0.025476945417494134,0.025476945417494134,0.025476945417494134,0.026461404181343157,0.026461404181343157,0.026461404181343157,0.026461404181343157,0.026461404181343157,0.027868794325982695,0.027868794325982695,0.027868794325982695,0.028124875408325735,0.028124875408325735,0.03508737983654986,0.03508737983654986,0.03530607506290613,0.03530607506290613,0.045442311472726885,0.045442311472726885,0.045442311472726885,0.045442311472726885,0.045442311472726885,0.045442311472726885,0.045442311472726885,0.0902643315088941,0.0902643315088941,0.0902643315088941,0.0902643315088941,0.0902643315088941,0.11037203537121526,0.11037203537121526,0.11037203537121526,0.11037203537121526,0.11037203537121526,0.11037203537121526,0.11037203537121526,0.1561525847727108,0.1561525847727108,0.16287676952127467,0.16287676952127467,0.16287676952127467,0.20412573895657093,0.20412573895657093,0.22295826721608822,0.22295826721608822,0.22295826721608822,0.22295826721608822,0.273678860206288,0.273678860206288,0.273678860206288,0.2832581155933834,0.2832581155933834,0.2832581155933834,0.2832581155933834,0.2832581155933834,0.2832581155933834,0.366894122212464,0.366894122212464,0.366894122212464,0.366894122212464,0.40709841262191143,0.40709841262191143,0.40709841262191143,0.40709841262191143,0.40709841262191143,0.40709841262191143,0.4484201600632158,0.4484201600632158,0.45466343994478176,0.45466343994478176,0.45466343994478176,0.45466343994478176,0.45466343994478176,0.45466343994478176,0.5199899333574,0.5199899333574,0.5199899333574,0.5239218434702105,0.5239218434702105,0.5239656971307345,0.5239656971307345,0.5239656971307345,0.5239656971307345,0.5330115981712708,0.5330115981712708,0.5330115981712708,0.5330115981712708,0.5330115981712708,0.5653728281126432,0.5653728281126432,0.5653728281126432,0.5653728281126432,0.5653728281126432,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.5912448353639643,0.6232579181715913,0.6232579181715913,0.6232579181715913,0.6232579181715913,0.6357627776612437,0.6357627776612437,0.6420448420664048,0.6420448420664048,0.6420448420664048,0.6420448420664048,0.6420448420664048,0.6482237834903719,0.10220009828638853,0.10220009828638853,0.14534636953697963,0.14534636953697963,0.14534636953697963,0.14534636953697963,0.14534636953697963,0.14534636953697963,0.14534636953697963,0.32602865853901747,0.32602865853901747,0.32602865853901747,0.32602865853901747,0.32602865853901747,0.32602865853901747,0.43002843012272585,0.43002843012272585,0.4300847473070435,0.4300847473070435,0.4300847473070435,0.4300847473070435,0.4300847473070435,0.4300847473070435,0.5146594333028853,0.5146594333028853,0.5146594333028853,0.5146594333028853,0.5146594333028853,0.5319667048604654,0.5319667048604654,0.5319667048604654,0.5319667048604654,0.5319667048604654,0.5319667048604654,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.555800087808334,0.584092318670725,0.584092318670725,0.593809496723025,0.593809496723025,0.593809496723025,0.593809496723025,0.593809496723025,0.593809496723025,0.593809496723025,0.593809496723025,0.593809496723025,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.5999884381469922,0.6123463209949267,0.6123463209949267,0.6123463209949267,0.6179710983042759,0.6179710983042759,0.6179710983042759,0.6179710983042759,0.6179710983042759,0.6179710983042759
GENERATION,290
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.025728552742800375,0.025728552742800375,0.025728552742800375,0.025728552742800375,0.025728552742800375,0.027126973069738037,0.027126973069738037,0.027126973069738037,0.027126973069738037,0.027126973069738037,0.03475656291897675,0.03475656291897675,0.03475656291897675,0.03475656291897675,0.03475656291897675,0.05499053758624879,0.05499053758624879,0.061367468399805246,0.061367468399805246,0.07423145801216968,0.07423145801216968,0.07423145801216968,0.07423145801216968,0.07423145801216968,0.07423145801216968,0.07423145801216968,0.11102092389885528,0.11102092389885528,0.11102092389885528,0.11102092389885528,0.11102092389885528,0.17507330669838234,0.17507330669838234,0.17507330669838234,0.17507330669838234,0.17507330669838234,0.17507330669838234,0.17507330669838234,0.24533075961120734,0.24533075961120734,0.25828633526329964,0.25828633526329964,0.25828633526329964,0.2870981540780228,0.2870981540780228,0.2870981540780228,0.2870981540780228,0.2870981540780228,0.2870981540780228,0.3554810387418431,0.3554810387418431,0.3554810387418431,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.3930459386758615,0.475916164317933,0.475916164317933,0.475916164317933,0.475916164317933,0.475916164317933,0.475916164317933,0.5048501922433164,0.5048501922433164,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5122926550183563,0.5601794434927225,0.5601794434927225,0.57162702759369,0.57162702759369,0.57162702759369,0.57162702759369,0.5768956702706904,0.5768956702706904,0.5768956702706904,0.5768956702706904,0.5768956702706904,0.599180042157698,0.599180042157698,0.599180042157698,0.6027741453265488,0.6027741453265488,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.605408466665049,0.6230563893095609,0.6230563893095609,0.6230563893095609,0.6230563893095609,0.6230670878693494,0.6230670878693494,0.6230670878693494,0.6230670878693494,0.6257014092078496,0.6257014092078496,0.6257014092078496,0.6257014092078496,0.6257452628683736,0.6257452628683736,0.6257452628683736,0.6257452628683736,0.6284234378673977,0.6284234378673977,0.6284234378673977,0.6284234378673977,0.6284234378673977,0.6311016128664219,0.6311016128664219,0.6311016128664219,0.6311016128664219,0.6311016128664219,0.6311016128664219,0.6374373171693933,0.6374373171693933,0.6374373171693933,0.6374373171693933,0.6374373171693933,0.6374373171693933,0.6374373171693933,0.6374373171693933,0.6410850602360542,0.6410850602360542,0.6410850602360542,0.6410850602360542,0.6410850602360542,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,300
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.023964130131775195,0.023964130131775195,0.023964130131775195,0.023964130131775195,0.023964130131775195,0.023964130131775195,0.02543415117833991,0.02543415117833991,0.02543415117833991,0.02543415117833991,0.02543415117833991,0.02651148264461891,0.02651148264461891,0.02651148264461891,0.02651148264461891,0.02651148264461891,0.027336838647032,0.027336838647032,0.027336838647032,0.027336838647032,0.027336838647032,0.029425023821426307,0.029425023821426307,0.03617763378003541,0.03617763378003541,0.03636915536508744,0.03636915536508744,0.03636915536508744,0.03636915536508744,0.03636915536508744,0.03636915536508744,0.03636915536508744,0.07576444343940318,0.07576444343940318,0.07576444343940318,0.07576444343940318,0.07576444343940318,0.10292887938901144,0.10292887938901144,0.10292887938901144,0.10292887938901144,0.10292887938901144,0.10292887938901144,0.10292887938901144,0.19233440982165256,0.19233440982165256,0.20484996787109344,0.20484996787109344,0.20484996787109344,0.2309159019214319,0.2309159019214319,0.2309159019214319,0.2309159019214319,0.2309159019214319,0.2309159019214319,0.3124779141702289,0.3124779141702289,0.3124779141702289,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.325137056487814,0.4409672659758489,0.4409672659758489,0.4409672659758489,0.4409672659758489,0.4409672659758489,0.4409672659758489,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.4876978128947628,0.5612669750698887,0.5612669750698887,0.5736248579178231,0.5736248579178231,0.5736248579178231,0.5736248579178231,0.5859827407657575,0.5859827407657575,0.5859827407657575,0.5859827407657575,0.5859827407657575,0.5922162344100373,0.5922162344100373,0.5922162344100373,0.5922162344100373,0.5922162344100373,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.5983951758340046,0.6436218880162201,0.6436218880162201,0.6436218880162201,0.6436218880162201,0.6436218880162201,0.6436218880162201,0.643768864657938,0.643768864657938,0.6499478060819053,0.6499478060819053,0.6499478060819053,0.6499478060819053,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6561267475058723,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,310
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk
